Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,RSI,MACD,MACD_Signal,Bollinger_Width,MFI,EMA_20,ATR_14,ADX_14,OBV,Stoch_%K,Stoch_%D,Sentiment_T1,Sentiment_T2,Sentiment_T3,Sentiment_3DayAVG
2022-11-22,11058.5595703125,11179.8701171875,10975.66015625,11174.41015625,4186360000,0.0,0.0,54.37489576833995,70.98976030601625,23.917557697725236,1264.8000477249698,59.722210427189275,10986.214460254168,268.4159822897585,19.593853271718352,-101093950000,74.12275860206813,69.29089273135466,,,,
2022-11-23,11174.6103515625,11310.8203125,11174.6103515625,11285.3203125,4431530000,0.0,0.0,56.51041980229583,84.73244557297039,36.08053527277427,1305.0969706093783,66.585278374707,11014.700731896628,258.9869947154901,19.645477329693335,-96662420000,83.14211449623294,73.06584667709124,,,,
2022-11-25,11231.0,11261.5703125,11206.3798828125,11226.3603515625,2184080000,0.0,0.0,55.03567972775555,89.83053605693021,46.83053542960546,1323.20069997913,61.686202170624,11034.858790912424,246.12652578491935,19.69341395495582,-98846500000,76.81896517275887,78.0279460903533,,,,
2022-11-28,11147.5703125,11217.75,11020.6904296875,11049.5,4271360000,0.0,0.0,50.75671746613697,78.69253860710523,53.20293606510542,1319.1764883114884,55.146104697222874,11036.253191777909,243.23676836278224,18.824728483483177,-103117860000,61.42119765987602,73.79409244295593,,,,
2022-11-29,11060.01953125,11086.01953125,10944.3701171875,10983.7802734375,4592830000,0.0,0.0,49.22516715341504,63.82680699206139,55.32771025049662,1319.078596392119,47.85979711555549,11031.255770983584,235.98052876990496,17.673064598042185,-107710690000,55.699524816417934,64.64656254968426,,,,
2022-11-30,10995.2001953125,11468.4697265625,10966.5302734375,11468.0,6653460000,0.0,0.0,59.0335513926158,90.07970990272952,62.2781101809432,1392.6599453542258,56.49766808336235,11072.850459461337,254.9775947952689,17.959709806072606,-101057230000,96.54536884021628,71.22203043883673,,,,
2022-12-01,11475.169921875,11546.76953125,11378.75,11482.4501953125,5158120000,0.0,0.0,59.28630965440592,110.77439631177003,71.97736740710857,1393.708176868102,55.80418360605778,11111.859958113828,248.7663045420354,18.456600373395048,-95899110000,89.32280901408268,80.52256755690563,,,,
2022-12-02,11308.3798828125,11492.3203125,11296.7197265625,11461.5,4523010000,0.0,0.0,58.72063485927387,124.0545550254119,82.39280493076924,1292.8479230135272,47.697038878964904,11145.159009722036,244.96875321314,18.521255258781252,-100422120000,85.8450175648489,90.57106513971594,,,,
2022-12-05,11380.990234375,11425.509765625,11193.01953125,11239.9404296875,4510030000,0.0,0.0,52.96505649293649,115.371242938234,88.9884925322622,1172.1814816408842,48.05540150261771,11154.185811623507,246.6481614657729,18.09463679770953,-104932150000,49.065504646944106,74.74444374195855,,,,
2022-12-06,11228.419921875,11241.419921875,10956.2001953125,11014.8896484375,4713330000,0.0,0.0,47.83610348523922,89.3005373236283,89.05090149053542,1062.0808194148776,39.71558723655956,11140.9195103677,249.4032732583962,16.89545491396674,-109645480000,11.706440876896917,48.872321029563295,,,,
2022-12-07,10963.9501953125,11039.8095703125,10910.6201171875,10958.5498046875,4343860000,0.0,0.0,46.61901495518772,63.362754365476576,83.91327206552366,963.7901987239528,39.93022333413327,11123.550966969586,240.8165718202965,15.9573247802241,-113989340000,7.53434436006429,22.76876329463509,,,,
2022-12-08,11011.330078125,11119.16015625,10939.4697265625,11082.0,4281800000,0.0,0.0,49.64239187454357,52.166925698227715,77.56400279206449,626.3885390605719,46.81528272704502,11119.5937320201,236.45041881081104,14.879140828585037,-109707540000,26.94019345519076,15.393659564050642,,,,
2022-12-09,11038.169921875,11138.7001953125,10999.259765625,11004.6201171875,4337440000,0.0,0.0,47.81435488194819,36.62801599727027,69.37680543310564,644.8307771347136,46.91798814815543,11108.643863940806,229.5211338734317,13.960684768389704,-114044980000,14.776402826453715,16.416980213902907,,,,
2022-12-12,11015.48046875,11144.669921875,10984.8203125,11143.740234375,4829990000,0.0,0.0,51.28747253631293,35.134144343417574,62.528273215168035,634.1362438682845,53.882615189123854,11111.98637541073,224.544596409258,13.040716691888596,-109214990000,36.64549743098507,26.12069790420983,,,,
2022-12-13,11542.83984375,11571.6396484375,11160.5400390625,11256.8095703125,6126890000,0.0,0.0,53.968861080623846,42.58311905585833,58.5392423833061,637.4568566810303,55.33505531799258,11125.77906063947,239.06994052734672,13.788790843083754,-103088100000,52.37204602265676,34.59798209336517,,,,
2022-12-14,11248.08984375,11352.08984375,11065.240234375,11170.8896484375,5485150000,0.0,0.0,51.642587465000645,41.07992178291897,55.04737826322868,617.1621711935622,47.719559259675826,11130.075307096426,242.4827740164648,14.027376471569172,-108573250000,39.37395476920713,42.79716607428298,,,,
2022-12-15,11012.6201171875,11029.5703125,10775.6103515625,10810.5302734375,5536070000,0.0,0.0,43.2267593788516,10.687439055880532,46.175390421759055,693.9660437555503,45.5224896439675,11099.642446747956,253.39681136350305,13.038271337036582,-114109320000,4.386763403317737,32.0442547317272,,,,
2022-12-16,10767.6298828125,10833.240234375,10642.099609375,10705.41015625,7968170000,0.0,0.0,41.121560438149174,-21.63177971166624,32.61395639507399,797.8084518524156,43.38912322498483,11062.09651431958,248.9499409089671,12.573698946836863,-122077490000,6.810954258501086,16.857224143675307,,,,
2022-12-19,10707.4404296875,10713.9697265625,10497.5498046875,10546.0302734375,4631820000,0.0,0.0,38.09247188318278,-59.4206536745678,14.207034381145633,948.1520440097448,43.46996366438022,11012.947348521287,246.62636812082656,12.626198188037115,-126709310000,4.513632544996309,5.237116735605032,,,,
2022-12-20,10490.8896484375,10609.4599609375,10446.8203125,10547.1103515625,4707190000,0.0,0.0,38.125734682024024,-88.26400278454093,-6.2871730519916795,1064.5537736411388,35.31375537239215,10968.581920239498,240.6273167148747,12.840051915006711,-122002120000,8.91610197818226,6.746896260559873,,,,
2022-12-21,10592.0,10753.5703125,10569.2001953125,10709.3701171875,4401420000,0.0,0.0,43.0741401951073,-96.91241177771552,-24.412220797136452,1108.0737277704975,34.296150399580085,10943.895081853592,238.18679130220508,12.41578335145486,-117600700000,23.3415088360544,12.257081119744312,,,,
2022-12-22,10586.4599609375,10599.33984375,10313.3203125,10476.1201171875,5125070000,0.0,0.0,38.328716497549465,-121.1906534472655,-43.76790732716226,1195.9550682013178,34.20834846987562,10899.345085218729,249.46272082972615,12.859957267243947,-122725770000,12.937876740661178,15.06516251829927,,,,
2022-12-23,10437.75,10514.759765625,10361.8203125,10497.8603515625,3544680000,0.0,0.0,39.00323279657038,-137.0967140821267,-62.43366867815515,1260.745663660069,34.8296966557881,10861.108443918134,242.56820170796,13.272404474762386,-119181090000,14.66559670443354,16.981660760383026,,,,
2022-12-27,10462.1904296875,10472.3203125,10340.73046875,10353.23046875,3827290000,0.0,0.0,36.169066934743256,-159.53379823314935,-81.853694589154,1371.496549586216,35.40723432849734,10812.73911294974,236.4654646439986,13.724576563526142,-123008380000,3.1717033276187623,10.258392257571147,,,,
2022-12-28,10339.2001953125,10414.8203125,10207.4697265625,10213.2900390625,3842970000,0.0,0.0,33.62321170066883,-186.45800045493888,-102.774555762311,1511.6758844802823,35.796774789619136,10755.648724960478,234.38583045067728,14.574778191687887,-126851350000,0.4266559764050655,6.087985336152443,,,,
2022-12-29,10321.4599609375,10502.080078125,10301.0595703125,10478.08984375,4154100000,0.0,0.0,41.94966868543787,-184.30395224389213,-119.08043505862722,1463.402503144545,35.44952476466263,10729.214545797577,238.27184535152176,14.913874568607104,-122697250000,19.837713238504985,7.812024180842926,,,,
2022-12-30,10368.3701171875,10468.3095703125,10324.7001953125,10466.48046875,3959030000,0.0,0.0,41.70267616818804,-181.44208168260047,-131.55276438342187,1382.1445533724764,29.210783748901775,10704.192252745426,232.2088312862345,15.228749775746374,-126656280000,18.98669205603797,13.083687090315996,,,,
2023-01-03,10562.0595703125,10613.0595703125,10309.16015625,10386.98046875,4780650000,0.0,0.0,39.967263945096704,-183.47403971369383,-141.93701944947628,1289.2915354586876,28.85250991162296,10673.981606650625,237.32958719882487,14.770627767998905,-131436930000,13.15897230315482,17.327792532565912,0.0,0.0,0.0,0.0
2023-01-04,10467.8203125,10515.2197265625,10337.6396484375,10458.759765625,5085380000,0.0,0.0,42.30188865762335,-177.24917358035054,-148.99945027565113,1231.8917927843686,27.21568955662552,10653.484288457708,233.0617651221231,14.345228760804826,-126351550000,21.95401210315581,18.03322548744952,0.0,0.0,0.0,0.0
2023-01-05,10390.3095703125,10393.2197265625,10295.25,10305.240234375,4764270000,0.0,0.0,38.82427439715313,-182.59878040089097,-155.71931630069912,1248.477678663519,27.691048567204803,10620.31818806888,228.09376515804288,14.139349169723324,-131115820000,11.892767075576929,15.66858382729584,0.0,0.0,0.0,0.0
2023-01-06,10363.9599609375,10604.1396484375,10265.0400390625,10569.2900390625,5199780000,0.0,0.0,46.90874425574007,-163.64536793022123,-157.30452662660355,1224.5282207946875,35.78999907782499,10615.458364353986,236.0227540306827,13.382654344749293,-125916040000,57.81996881968948,30.55558266614073,0.0,0.0,0.0,0.0
2023-01-09,10662.099609375,10807.259765625,10619.1201171875,10635.650390625,5132190000,0.0,0.0,48.7420755207309,-141.63722050883734,-154.1710654030503,1161.4040461374134,45.73605629753704,10617.381414475036,236.1618234972411,13.524222015381854,-120783850000,71.38842531159179,47.03372040228606,0.0,0.0,0.0,0.0
2023-01-10,10607.7197265625,10743.669921875,10589.58984375,10742.6298828125,4710680000,0.0,0.0,51.641219756359966,-114.24629400124468,-146.1861111226892,1116.6154419733102,53.2406919902916,10629.309840030985,230.29884168493817,13.50056447067111,-116073170000,89.22458216986739,72.81099210038288,0.0,0.0,0.0,0.0
2023-01-11,10794.990234375,10932.4404296875,10762.73046875,10931.669921875,5284390000,0.0,0.0,56.34044302690576,-76.40409725097743,-132.22970834834686,1050.973704264583,61.18150810088493,10658.106038301845,227.40682062708544,14.189913922921608,-110788780000,99.89371876557512,86.8355754156781,0.0,0.0,0.0,0.0
2023-01-12,10969.259765625,11027.75,10797.1201171875,11001.099609375,5681240000,0.0,0.0,57.956389035141065,-40.34639997084378,-113.85304667284623,943.8560088274972,62.039771182523815,10690.772092689764,227.63703935461507,15.152318486735982,-105107540000,96.75106283937345,95.28978792493864,0.0,0.0,0.0,0.0
2023-01-13,10906.3701171875,11084.009765625,10900.16015625,11079.16015625,5077990000,0.0,0.0,59.759736445295374,-5.409227137737616,-92.16428276582452,901.9496835731188,69.9584874043179,10727.761432076451,224.50936578464257,16.231891106109774,-100029550000,99.44673270371231,98.69717143622027,0.0,0.0,0.0,0.0
2023-01-17,11070.0,11145.4404296875,11024.7197265625,11095.1103515625,5138410000,0.0,0.0,60.135989023589325,23.29722558706453,-69.07198109524673,986.3471267533567,76.03651710804579,10762.747043456078,217.0958898803824,17.436544319620506,-94891140000,94.63415243596444,96.9439826596834,0.0,0.0,0.0,0.0
2023-01-18,11170.9501953125,11223.41015625,10952.0498046875,10957.009765625,5288630000,0.0,0.0,55.31357395569182,34.505969720175926,-48.3563909321622,1029.2848122411706,74.08603690881246,10781.248255091214,220.9719228576765,18.80636390781736,-100179770000,73.77795165539933,89.28627893169202,0.0,0.0,0.0,0.0
2023-01-19,10890.400390625,10932.51953125,10804.5703125,10852.26953125,4660800000,0.0,0.0,51.9133179223466,34.53917255557462,-31.777278234614837,1045.575719952125,72.96877029859601,10788.012186153956,216.0767464481996,19.13448980699736,-104840570000,61.27376904351158,76.56195771162511,0.0,0.0,0.0,0.0
2023-01-20,10924.66015625,11143.169921875,10885.650390625,11140.4296875,5980110000,0.0,0.0,59.32205203576215,57.15871234050974,-13.990080119589924,1129.0071038696042,73.77888725348073,10821.575757710722,221.4212924608282,20.14779772151245,-98860460000,91.34150081875254,75.46440717255449,0.0,0.0,0.0,0.0
2023-01-23,11171.9404296875,11405.5,11144.0302734375,11364.41015625,5997810000,0.0,0.0,63.968891999308376,92.09658047867016,7.227252000062091,1282.4398742980993,79.90183940498822,10873.27427185732,224.5390796064833,21.7935676732164,-92862650000,96.39708142702156,83.00411709642854,0.0,0.0,0.0,0.0
2023-01-24,11302.9296875,11378.150390625,11282.650390625,11334.26953125,5670860000,0.0,0.0,62.927142080614544,116.015640068641,28.984929613777876,1377.1737295780003,80.26198181084132,10917.178582275668,215.3220024917345,23.321782628370062,-98533510000,93.75423327519135,93.83093850698847,0.0,0.0,0.0,0.0
2023-01-25,11146.5302734375,11334.2197265625,11069.1796875,11313.3603515625,5485570000,0.0,0.0,62.1707444854779,131.76555971456037,49.54105563393438,1442.909789846577,72.86303983605426,10954.910179350603,218.8768482958963,23.48743414922948,-104019080000,91.9208344358045,94.02404971267246,0.0,0.0,0.0,0.0
2023-01-26,11458.400390625,11516.0498046875,11341.1904296875,11512.41015625,5732890000,0.0,0.0,66.32105043659105,158.4822554268685,71.3292955925212,1518.0255150839075,79.35611327467254,11008.005415245783,217.72060578368945,24.177991758918623,-98286190000,99.70906314742622,95.128043619474,0.0,0.0,0.0,0.0
2023-01-27,11470.4697265625,11691.8896484375,11470.26953125,11621.7099609375,6243800000,0.0,0.0,68.37293765803062,186.3271466816459,94.32886581034614,1547.7280039568104,79.793641001882,11066.453467216425,217.99914231253305,25.273870893570553,-92042390000,93.63333938720096,95.08774565681055,-0.32916666666666666,0.0,0.0,-0.10972222222222222
2023-01-30,11512.33984375,11553.3095703125,11388.5400390625,11393.8095703125,5122320000,0.0,0.0,60.14476912597154,187.83947024528243,113.0309866973334,1548.085416564052,72.97433140301823,11097.63023893986,219.0827694241378,25.838085987167897,-97164710000,72.95834791429495,88.76691681630736,0.06818181818181818,0.13156565656565655,-0.32916666666666666,-0.043139730639730645
2023-01-31,11398.580078125,11586.009765625,11398.3701171875,11584.5498046875,5695150000,0.0,0.0,64.04475567054905,202.0994635829447,130.84468207445565,1570.7282808288946,73.45174219008155,11144.003530915828,217.1625855590208,26.4537718783534,-91469560000,88.44763673474107,85.01310801207899,0.03939393939393939,0.06818181818181818,0.13156565656565655,0.07971380471380471
2023-02-01,11573.1396484375,11904.01953125,11500.330078125,11816.3203125,6336040000,0.0,0.0,68.12618574743763,229.45751068344543,150.5672477962536,1608.08551019241,73.96165804844637,11208.03370059051,230.48593324230504,27.810142022147527,-85133520000,92.07703810880794,84.4943409192813,0.07543290043290043,0.03939393939393939,0.06818181818181818,0.061002886002886
2023-02-02,12065.150390625,12269.5498046875,12024.1396484375,12200.8203125,7038210000,0.0,0.0,73.50037236206607,278.9493423355925,176.2436667041214,1773.576627438364,74.63712361340204,11302.584806486651,246.3961874526761,29.739208869177112,-78095310000,95.30850141220247,91.9443920852505,0.10151515151515152,0.07543290043290043,0.03939393939393939,0.07211399711399712
2023-02-03,11946.8603515625,12231.3095703125,11946.8603515625,12006.9501953125,5954490000,0.0,0.0,67.33552708179444,299.0806615770398,200.8110656787051,1727.689044356743,67.26760109987745,11369.667224470066,249.11426111677065,31.11416332499866,-84049800000,82.07486106287485,89.82013352796173,0.03896103896103896,0.05,0.10151515151515152,0.06349206349206349
2023-02-06,11904.41015625,11973.41015625,11843.490234375,11887.4501953125,5538350000,0.0,0.0,63.78422480465882,301.9119725317105,221.0312470493062,1689.278568174952,60.48686231970421,11418.97988835982,242.99609681825132,31.843457683721645,-89588150000,73.91775028847327,83.7670375878502,0.0,0.0,0.03896103896103896,0.012987012987012986
2023-02-07,11891.25,12150.2197265625,11836.7802734375,12113.7900390625,5720240000,0.0,0.0,67.30181185716214,318.74524389184626,240.57404641781423,1699.1981465863682,67.14330515366763,11485.15228366484,248.0277651258762,32.88342562147254,-83867910000,89.36778525189999,81.78679886774937,-0.1,0.0,0.0,-0.03333333333333333
2023-02-08,12069.1201171875,12096.3896484375,11890.08984375,11910.51953125,5052870000,0.0,0.0,61.5224640284023,312.08596876284537,254.8764308868205,1643.2452698305096,66.4479509390565,11525.663450101523,246.29008156777792,33.84911013509837,-88920780000,74.0566207493686,79.11405209658061,0.0,-0.1,0.0,-0.03333333333333333
2023-02-09,12069.099609375,12070.9599609375,11745.1103515625,11789.580078125,5536290000,0.0,0.0,58.31395765850449,293.6644610049352,262.63403691044346,1593.7676289252595,59.50796014339262,11550.79836705614,251.97290498257948,33.95050859452927,-94457070000,60.01485544416232,74.47975381514362,0.0,0.0,-0.1,-0.03333333333333333
2023-02-10,11714.599609375,11775.7998046875,11630.5400390625,11718.1201171875,4885030000,0.0,0.0,56.44093579024935,270.18454253286836,264.14413803492846,1536.1974833232853,52.953728809180454,11566.733771830555,245.3348431311452,33.457315351818956,-99342100000,54.061694838587385,62.71105701070609,-0.06857142857142856,0.0,0.0,-0.022857142857142854
2023-02-13,11759.08984375,11910.919921875,11719.73046875,11891.7900390625,4752880000,0.0,0.0,59.818782525177454,262.56357974811,263.8280263775648,1506.523214249737,52.55000109047472,11597.69151156693,241.58234038517057,33.37284316376373,-94589220000,68.52972593902109,60.86875874059026,0.0,0.03333333333333333,-0.06857142857142856,-0.011746031746031742
2023-02-14,11808.2001953125,11999.849609375,11760.5595703125,11960.150390625,5032430000,0.0,0.0,61.09758173703493,259.05380983058603,262.87318306816906,1474.379182543751,59.10172450851262,11632.211404810558,241.41860457640837,33.52827444935732,-89556790000,66.67245224269965,63.08795767343603,0.0,0.0,0.03333333333333333,0.011111111111111112
2023-02-15,11905.1201171875,12071.2900390625,11876.8203125,12070.58984375,5056640000,0.0,0.0,63.138639394744736,262.16179479029597,262.73090541259444,1392.001880808548,58.881712122679254,11673.9617323286,238.0651132897006,33.85742007219484,-84500150000,77.41682683887673,70.87300167353249,0.1106060606060606,0.0,0.0,0.03686868686868686
2023-02-16,11896.3095703125,12040.33984375,11853.3603515625,11855.830078125,5159410000,0.0,0.0,56.88815233754619,244.4773937853388,259.08020308714333,1176.170026931526,51.65286972769933,11691.282527166351,236.57685463954343,34.02493300622168,-89659560000,53.04027915411338,65.70985274522991,-0.06717171717171717,0.1106060606060606,0.0,0.014478114478114474
2023-02-17,11777.5,11803.2197265625,11673.2099609375,11787.26953125,4925230000,0.0,0.0,55.01569771538979,222.36680927250384,251.73752432421543,1047.3986042465294,51.694342404032525,11700.424146602893,232.72280196439743,33.171085493548546,-94584790000,44.64055115638816,58.36588571645941,0.0,-0.2,-0.06717171717171717,-0.08905723905723906
2023-02-21,11640.3701171875,11684.1396484375,11491.1796875,11492.2998046875,5002540000,0.0,0.0,47.735854443219075,178.97925849794774,237.1858711589619,1014.4977015554432,44.882156049908936,11680.602780706187,237.2490192347977,31.49367127972522,-99587330000,0.1439054715444808,32.608245260682,0.13636363636363635,0.0,0.0,0.04545454545454545
2023-02-22,11517.2001953125,11582.51953125,11445.169921875,11507.0703125,4671270000,0.0,0.0,48.10615462249638,144.1247876197558,218.5736544511207,966.0959352203536,37.5091071784791,11664.075878972266,230.113347101955,29.72553470428617,-94916060000,7.508721636173023,17.431059421368545,0.0,0.13636363636363635,0.0,0.04545454545454545
2023-02-23,11636.9296875,11638.98046875,11432.580078125,11590.400390625,4714580000,0.0,0.0,50.24782762356985,121.822119658269,199.22334749255035,887.9741568548561,35.2253695462108,11657.059165796336,228.4195644964582,28.31214684499707,-90201480000,19.75891888851802,9.137181998745165,0.005199724517906338,0.0,0.13636363636363635,0.04718778696051423
2023-02-24,11404.1796875,11434.3603515625,11334.4697265625,11394.9404296875,4432650000,0.0,0.0,45.50401300411597,87.3679855434766,176.85227510273563,922.1315278829096,36.13013947474838,11632.095476643111,230.38464303688977,26.52614267173168,-94634130000,7.41289649095924,11.560179005216751,-0.20000000000000004,-0.016666666666666663,0.005199724517906338,-0.07048898071625345
2023-02-27,11517.1904296875,11565.23046875,11444.599609375,11466.98046875,4494000000,0.0,0.0,47.47234890907829,65.12514300788825,154.50684868376615,952.6985592419588,43.08543327009958,11616.37023779615,226.09217132443337,25.418335879927685,-90140130000,16.244038269996935,14.47195121649139,0.0,0.0,-0.20000000000000004,-0.06666666666666668
2023-02-28,11451.0498046875,11548.23046875,11435.3896484375,11455.5400390625,5340950000,0.0,0.0,47.18090562981655,46.04362078404665,132.81420310382225,934.4415652279096,34.97881635211243,11601.053076011996,218.00278910929524,24.342032489668348,-95481080000,15.890162341740515,13.182365700898886,0.0,0.0,0.0,0.0
2023-03-01,11447.580078125,11479.0,11349.8701171875,11379.48046875,4927530000,0.0,0.0,45.1943808812536,24.50156647224503,111.1516757775068,983.690103851146,35.164534324158254,11579.950922939424,211.65472437380984,22.896040268956504,-100408610000,6.108781398110547,12.747660669949324,0.06818181818181818,0.0,0.0,0.022727272727272724
2023-03-02,11273.76953125,11487.58984375,11273.6103515625,11462.98046875,5313760000,0.0,0.0,47.79317730952904,14.005637122858388,91.72246804657712,1016.5637075797276,42.967792168542445,11568.81087968329,211.82077921764483,21.351559843170502,-95094850000,23.74012027070703,15.246354670186022,0.0,0.06818181818181818,0.0,0.022727272727272724
2023-03-03,11524.650390625,11699.6298828125,11514.740234375,11689.009765625,5102210000,0.0,0.0,54.133427586522686,23.653549353421113,78.10868430794594,927.877300314478,50.25386868463919,11580.258392630118,213.59425313513452,20.70360910279465,-89992640000,52.07596740546311,27.30828969142688,0.0,0.0,0.0,0.0
2023-03-06,11736.8701171875,11827.919921875,11667.48046875,11675.740234375,4982880000,0.0,0.0,53.72095188569663,29.884360723764985,68.46381959110975,890.5490790620352,50.3862566316321,11589.351901367723,209.7974817058392,20.604489074174037,-94975520000,50.412451152267806,42.076179609479304,0.0,0.0,0.0,0.0
2023-03-07,11670.98046875,11705.9599609375,11512.0302734375,11530.330078125,5422820000,0.0,0.0,49.28889086499705,22.82581744441995,59.336219161771794,886.4198290090608,42.780465010018936,11583.73077534461,208.66406783399356,19.704967908441215,-100398340000,32.18330999089155,44.89057618287415,0.0,0.0,0.0,0.0
2023-03-08,11553.08984375,11601.23046875,11487.75,11576.0,5085970000,0.0,0.0,50.665568850496086,20.678681093715568,51.60471154816055,799.0069930439204,35.342269632472565,11582.994511026076,201.865239327994,18.74867108057065,-95312370000,39.43889618420366,40.678219109120995,0.0,0.0,0.0,0.0
2023-03-09,11578.3095703125,11667.1201171875,11319.98046875,11338.349609375,5061790000,0.0,0.0,43.97546785486119,-0.197068645085892,41.244355509511266,811.2260828666185,35.49952303542449,11559.694996583115,212.24198283581583,17.75208049646036,-100374160000,11.679260341112697,27.767155505402624,0.0,0.0,0.0,0.0
2023-03-10,11325.3603515625,11373.8095703125,11093.8603515625,11138.8896484375,6193500000,0.0,0.0,39.286618487387464,-32.46180314605408,26.5031237783982,903.0060914337772,34.997926048732694,11519.618296759723,217.07821397254332,17.72250624901485,-106567660000,6.134283741553886,19.0841467556234,0.0,0.0,0.0,0.0
2023-03-13,11041.4599609375,11326.73046875,10982.7998046875,11188.83984375,6201490000,0.0,0.0,40.98366669730419,-53.38587524415016,10.525323973888527,963.0796921626244,34.51235398489138,11488.115586949274,226.1391032646831,18.079662890910186,-100366170000,24.379970949950486,14.064505010872344,0.0,0.0,0.0,0.0
2023-03-14,11357.73046875,11467.01953125,11284.9296875,11428.150390625,5533120000,0.0,0.0,48.42211904461927,-50.080692946430645,-1.595879410175307,924.190785916122,41.69064492501416,11482.404615870772,229.85628785292,17.697758718348172,-94833050000,52.6967204874492,27.736991726317843,0.0,0.0,0.0,0.0
2023-03-15,11291.169921875,11447.900390625,11238.4404296875,11434.0498046875,5912430000,0.0,0.0,48.59412948319041,-46.449833979455434,-10.566670324031334,847.7998541080815,34.626034952971295,11477.799395758078,228.39940735896147,17.51909848450429,-88920620000,53.394776768742425,43.49048940204736,0.0,0.0,0.0,0.0
2023-03-16,11384.8701171875,11733.7998046875,11365.490234375,11717.2802734375,5498920000,0.0,0.0,56.154337121923064,-20.48191752123239,-12.549719763471543,710.043038376145,41.51146728690393,11500.607098394214,238.39299042707137,16.47832817990216,-83421700000,86.90841145685883,64.33330290435013,0.0,0.0,0.0,0.0
2023-03-17,11696.33984375,11773.1103515625,11562.6298828125,11630.509765625,7903090000,0.0,0.0,53.55571187655849,-6.8251355344909825,-11.404802917675433,645.3193967908483,44.140642234275546,11512.978780987622,236.3992388787091,15.669898270288316,-91324790000,76.64117180088351,72.31478667549491,0.0,0.0,0.0,0.0
2023-03-20,11614.3896484375,11695.5498046875,11550.6904296875,11675.5400390625,4970630000,0.0,0.0,54.72661363137723,7.54456031947484,-7.614930270245379,611.1745638394932,44.31052926736616,11528.46080556618,229.86067717308703,14.863630691815503,-86354160000,81.96944082699044,81.83967469491091,0.0,0.0,0.0,0.0
2023-03-21,11764.7900390625,11879.16015625,11724.91015625,11860.1103515625,4829870000,0.0,0.0,59.2602666186508,33.4404488338987,0.5961455505834365,691.74903707673,50.62595593138175,11560.04647661345,227.9863514598308,14.860574794149084,-81524290000,97.87476045160932,85.49512435982774,0.0,0.0,0.0,0.0
2023-03-22,11857.5,12013.990234375,11666.849609375,11669.9599609375,4981590000,0.0,0.0,53.33463461452069,38.1794705109096,8.112810542648669,706.1852851485128,43.96711938789349,11570.514427501454,236.4973709984143,15.341267277102714,-86505880000,66.63756145004588,82.1605875762152,0.0,0.0,0.0,0.0
2023-03-23,11811.3203125,11962.6904296875,11684.51953125,11787.400390625,4917460000,0.0,0.0,56.24472568355479,50.82575287667896,16.65539900945473,742.9065400659638,43.887019630710014,11591.17023351322,240.5140208378133,15.787624582702511,-81588420000,78.0263822057903,80.84623470248182,0.13636363636363635,0.0,0.0,0.04545454545454545
2023-03-24,11747.6201171875,11826.23046875,11670.669921875,11823.9599609375,4363650000,0.0,0.0,57.14075973134068,63.07103096166247,25.93852539989628,776.2179169765695,37.6526471737237,11613.340683744103,234.44591555475515,16.120644408684427,-77224770000,81.57175745947445,75.41190037177019,0.09999999999999998,0.0,0.13636363636363635,0.07878787878787878
2023-03-27,11868.5400390625,11903.2099609375,11739.0498046875,11768.83984375,4330320000,0.0,0.0,55.30198488772693,67.54910523024955,34.26064136596693,795.8520639552589,43.99208308465408,11628.150127554189,229.42550417584408,16.73191371806823,-81555090000,76.22646762739136,78.60820243088536,0.175,0.0,0.09999999999999998,0.09166666666666666
2023-03-28,11752.759765625,11752.759765625,11635.0302734375,11716.080078125,4036910000,0.0,0.0,53.52645323462732,66.07902137110432,40.62431736699441,800.4868668461422,44.579064252445534,11636.524408560932,222.59579461417664,16.660114406871887,-85592000000,71.11007359326628,76.30276622671069,0.0,0.175,0.0,0.05833333333333333
2023-03-29,11855.58984375,11941.599609375,11823.349609375,11926.240234375,4493540000,0.0,0.0,59.1522956425521,80.93912173649187,48.6872782408939,835.0488490985299,51.02803324749404,11664.116391971796,222.80463294530688,17.334400523487876,-81098460000,91.49041753358858,79.6089862514154,0.0,0.0,0.175,0.05833333333333333
2023-03-30,12010.4501953125,12044.7900390625,11953.3701171875,12013.4697265625,4738880000,0.0,0.0,61.24911498784424,98.61774536835946,58.67337166638701,897.3552047702397,58.49446397045,11697.388138123291,215.3578594983207,18.31706100598245,-76359580000,97.0507909125518,86.55042734646888,0.0,0.0,0.0,0.0
2023-03-31,12031.5400390625,12227.9296875,12030.4404296875,12221.91015625,5521150000,0.0,0.0,65.77073657166076,127.97239650380106,72.53317663386983,1035.3101203663027,66.58413847249133,11747.34261604012,215.2937238868335,19.792299969772472,-70838430000,99.3916526932988,95.97762037981305,0.04766899766899767,0.1103030303030303,0.0,0.052657342657342655
2023-04-03,12146.08984375,12196.33984375,12086.51953125,12189.4501953125,4816440000,0.0,0.0,64.50838742811106,146.92328131856266,87.4111975708084,1135.159394017668,59.44060990456744,11789.448099780348,209.58635968063112,21.162164721863206,-75654870000,96.11117635854198,97.51787332146417,0.13636363636363635,0.0,0.04766899766899767,0.06134421134421134
